Data,Preço_Real,Preço_Previsto,Erro_Absoluto,Erro_Percentual,Sinal,Posição,Capital_Acumulado
2023-03-23,16.484710693359375,15.39453,1.0901803970336914,6.613281951456113,HOLD,0,953.8251256029181
2023-03-24,16.65306282043457,15.210575,1.4424877166748047,8.66199648814609,HOLD,0,953.8251256029181
2023-03-27,16.661922454833984,15.201759,1.4601631164550781,8.763473245138368,HOLD,0,953.8251256029181
2023-03-28,16.77710723876953,15.168347,1.608759880065918,9.589018280507265,HOLD,0,953.8251256029181
2023-03-29,16.972034454345703,15.250059,1.721975326538086,10.145957051702618,HOLD,0,953.8251256029181
2023-03-30,17.282148361206055,15.3267145,1.9554338455200195,11.314761363288964,HOLD,0,953.8251256029181
2023-03-31,17.32645034790039,15.389856,1.936594009399414,11.177096119021803,HOLD,0,953.8251256029181
2023-04-03,17.122661590576172,15.4665365,1.6561250686645508,9.67212404393973,HOLD,0,953.8251256029181
2023-04-04,17.406192779541016,15.419992,1.9862003326416016,11.410883228733123,HOLD,0,953.8251256029181
2023-04-05,17.34417152404785,15.454383,1.8897886276245117,10.895813760860833,HOLD,0,953.8251256029181
2023-04-06,17.286579132080078,15.425465,1.861114501953125,10.766239449303807,HOLD,0,953.8251256029181
2023-04-10,17.295438766479492,15.362006,1.9334325790405273,11.17885822467677,BUY,1,953.825125602918
2023-04-11,17.694154739379883,15.507421,2.186734199523926,12.358511789529897,HOLD,1,975.8138891183415
2023-04-12,18.925745010375977,15.650529,3.2752161026000977,17.305612544206166,SELL,0,1043.7347878469081
2023-04-13,18.916885375976562,16.14475,2.772134780883789,14.654287562604004,BUY,1,1043.7347878469081
2023-04-14,19.24028778076172,16.324331,2.915956497192383,15.155472363090302,SELL,0,1061.5784409451228
2023-04-17,19.284587860107422,16.629644,2.6549434661865234,13.767177631411068,BUY,1,1061.5784409451228
2023-04-18,19.32003402709961,16.61241,2.7076244354248047,14.014594547954234,SELL,0,1063.5296823699337
2023-04-19,19.09408950805664,16.897764,2.1963253021240234,11.502644843040548,HOLD,0,1063.5296823699337
2023-04-20,19.275732040405273,16.901766,2.3739662170410156,12.315829106073748,HOLD,0,1063.5296823699337
2023-04-24,19.235857009887695,16.717136,2.5187206268310547,13.093883082705238,HOLD,0,1063.5296823699337
2023-04-25,19.058650970458984,16.792444,2.266206741333008,11.890698585359692,BUY,1,1063.5296823699337
2023-04-26,18.903593063354492,16.77109,2.1325035095214844,11.280942741279398,HOLD,1,1054.876987751233
2023-04-27,18.925745010375977,16.749447,2.176298141479492,11.49914119780407,HOLD,1,1056.113132597799
2023-04-28,18.98776626586914,16.811539,2.176227569580078,11.461208965331995,SELL,0,1059.5741040095254
2023-05-02,18.535886764526367,16.79704,1.7388458251953125,9.38096918310422,BUY,1,1059.5741040095254
2023-05-03,18.478294372558594,16.714449,1.763845443725586,9.545499212010634,HOLD,1,1056.2819277089125
2023-05-04,18.686511993408203,16.583055,2.103456497192383,11.256549632881683,HOLD,1,1068.1843525485453
2023-05-05,19.160547256469727,16.491829,2.6687183380126953,13.928194755040618,HOLD,1,1095.2818146504706
2023-05-08,19.085233688354492,16.575098,2.5101356506347656,13.15223953566998,HOLD,1,1090.9766358657048
2023-05-09,19.027639389038086,16.737291,2.2903480529785156,12.036953224465648,HOLD,1,1087.6843505345803
2023-05-10,19.275732040405273,16.645744,2.6299877166748047,13.64403546989497,HOLD,1,1101.8661672516967
2023-05-11,19.67001724243164,16.566053,3.103963851928711,15.78017860214643,SELL,0,1124.404845598655
