Data,Preco_Real,Preco_Previsto,Erro_Abs,Erro_%,Sinal,Posicao,Capital_Acumulado
2023-03-15,34.59513473510742,31.668112,2.927022933959961,8.46079356641324,HOLD,0,1000.0
2023-03-16,35.321537017822266,32.095394,3.2261428833007812,9.133642405405402,HOLD,0,1000.0
2023-03-17,34.322731018066406,32.70062,1.6221122741699219,4.726058288648689,HOLD,0,1000.0
2023-03-20,33.68712615966797,32.700428,0.9866981506347656,2.929006606138144,HOLD,0,1000.0
2023-03-21,33.5963249206543,33.27978,0.3165435791015625,0.9421970404475948,HOLD,0,1000.0
2023-03-22,32.597511291503906,32.822468,0.22495651245117188,0.6901033346978354,HOLD,0,1000.0
2023-03-23,28.239070892333984,33.807484,5.568412780761719,19.71882432673579,HOLD,0,1000.0
2023-03-24,29.32868194580078,33.51118,4.182498931884766,14.260780418342689,BUY,1,1000.0
2023-03-27,30.327491760253906,32.890263,2.5627708435058594,8.450322445935118,HOLD,1,1034.0557348025022
2023-03-28,30.690694808959947,32.273273,1.5825786590576314,5.156542296968813,HOLD,1,1046.4396206306226
2023-03-29,30.418291091918945,31.99085,1.5725593566894531,5.169782062830039,HOLD,1,1037.1516574843613
2023-03-30,31.23550033569336,31.585478,0.3499774932861328,1.1204478542839518,SELL,0,1065.015481889584
2023-03-31,30.055089950561538,31.454336,1.3992462158202983,4.655604818092236,BUY,1,1065.015481889584
2023-04-03,30.055089950561538,30.521704,0.4666137695312358,1.5525282749071185,HOLD,1,1065.015481889584
2023-04-04,29.23788070678711,29.930822,0.6929416656494141,2.370013314571595,SELL,0,1036.0573088149174
2023-04-05,29.782686233520508,29.255339,0.5273475646972656,1.7706514468252843,HOLD,0,1036.0573088149174
2023-04-06,30.599893569946303,28.822699,1.7771949768066548,5.807846921899518,HOLD,0,1036.0573088149174
2023-04-10,30.418291091918945,27.73638,2.6819114685058594,8.816772317687326,HOLD,0,1036.0573088149174
2023-04-11,34.322731018066406,27.174376,7.148355484008789,20.82688431828493,HOLD,0,1036.0573088149174
2023-04-12,35.230739593505874,27.159605,8.071134567260756,22.90935319662866,HOLD,0,1036.0573088149174
2023-04-13,35.049137115478516,26.959509,8.089628219604492,23.08081991562618,HOLD,0,1036.0573088149174
2023-04-14,33.95952606201172,26.351843,7.607683181762695,22.402206579298845,HOLD,0,1036.0573088149174
2023-04-17,33.23311996459961,26.885748,6.347372055053711,19.099537033582827,HOLD,0,1036.0573088149174
2023-04-18,32.14350891113283,25.867476,6.276033401489272,19.52504133522144,HOLD,0,1036.0573088149174
2023-04-19,29.510284423828125,26.377111,3.1331729888916016,10.617223961290309,BUY,1,1036.0573088149174
2023-04-20,29.96428871154785,25.673903,4.290386199951172,14.318331535424408,SELL,0,1051.996648936815
2023-04-24,30.781496047973633,25.675497,5.105998992919922,16.587884438631935,HOLD,0,1051.996648936815
2023-04-25,29.782686233520508,24.963232,4.819454193115234,16.18206684019967,HOLD,0,1051.996648936815
2023-04-26,28.239070892333984,25.209219,3.0298519134521484,10.729290368666689,HOLD,0,1051.996648936815
2023-04-27,29.05627822875978,24.641966,4.414312362670913,15.19228418697356,HOLD,0,1051.996648936815
2023-04-28,30.327491760253906,24.775442,5.55204963684082,18.306985888352074,HOLD,0,1051.996648936815
2023-05-02,29.419483184814453,24.061079,5.358404159545898,18.213794327671135,HOLD,0,1051.996648936815
2023-05-03,30.327491760253906,24.310247,6.017244338989258,19.840890194800867,HOLD,0,1051.996648936815
2023-05-04,32.41591262817383,23.946348,8.469564437866211,26.12779882219022,HOLD,0,1051.996648936815
2023-05-05,34.59513473510742,24.965826,9.629308700561523,27.834285873700104,HOLD,0,1051.996648936815
2023-05-08,35.13993835449219,24.571737,10.568201065063477,30.074614697531104,HOLD,0,1051.996648936815
2023-05-09,37.59156036376953,25.578016,12.013544082641602,31.958088375124134,HOLD,0,1051.996648936815
2023-05-10,38.95357513427733,25.978743,12.974832534790025,33.30845112435592,BUY,1,1051.996648936815
2023-05-11,39.498382568359375,26.763052,12.735330581665039,32.24266350558572,SELL,0,1066.709947857248
2023-05-12,39.13517761230469,27.061918,12.073259353637695,30.850145802945534,BUY,1,1066.709947857248
2023-05-15,39.77078628540039,27.897337,11.873449325561523,29.854700986689302,SELL,0,1084.034772628769
2023-05-16,30.690694808959947,28.03491,2.6557846069335795,8.653387039508278,BUY,1,1084.034772628769
2023-05-17,30.50909423828125,29.544271,0.9648227691650391,3.1624104000912254,HOLD,1,1077.6204071486013
2023-05-18,32.14350891113283,29.288214,2.8552951812744283,8.882960442086345,HOLD,1,1135.3500333201312
2023-05-19,33.051517486572266,30.586119,2.4653987884521484,7.459260499775111,SELL,0,1167.422062830982
