Data,Preço_Real,Preço_Previsto,Sinal,Posição,Capital_Acumulado
2023-05-19,16.947193145751953,17.509521,HOLD,1,955.164334527501
2023-05-22,16.84855079650879,17.499073,HOLD,1,949.6047322346166
2023-05-23,17.262855529785156,17.472673,HOLD,1,972.9554488664567
2023-05-24,17.525911331176758,17.484255,HOLD,1,987.7815924832119
2023-05-25,17.394380569458008,17.599386,HOLD,1,980.3683594241152
2023-05-26,17.624555587768555,17.729044,HOLD,1,993.3413022765756
2023-05-29,17.55221939086914,17.854502,HOLD,1,989.2643465955106
2023-05-30,17.35492706298828,17.928034,HOLD,1,978.1447120078243
2023-05-31,17.1773681640625,17.937849,HOLD,1,968.1372773799613
2023-06-01,17.72977638244629,17.8543,SELL,0,999.2716737228941
2023-06-02,17.874454498291016,17.845894,HOLD,0,999.2716737228941
2023-06-05,18.06517219543457,17.994741,HOLD,0,999.2716737228941
2023-06-06,18.446596145629883,18.145277,BUY,1,999.2716737228941
2023-06-07,18.985857009887695,18.29315,SELL,0,1028.484006564464
2023-06-09,19.913116455078125,18.550863,BUY,1,1028.484006564464
2023-06-12,20.261661529541016,18.870932,SELL,0,1046.4858615458568
2023-06-13,20.222124099731445,19.207922,BUY,1,1046.4858615458568
2023-06-14,21.09099006652832,19.47893,SELL,0,1091.4492860282226
2023-06-15,20.593494415283203,19.704367,BUY,1,1091.4492860282226
2023-06-16,20.76866912841797,19.913397,SELL,0,1100.7334954841585
2023-06-19,21.31521224975586,19.98606,HOLD,0,1100.7334954841585
2023-06-20,21.420316696166992,20.069899,BUY,1,1100.7334954841585
2023-06-21,22.317211151123047,20.162596,SELL,0,1146.8225324712166
2023-06-22,22.03693389892578,20.324364,HOLD,0,1146.8225324712166
2023-06-23,21.133033752441406,20.439222,BUY,1,1146.8225324712166
2023-06-26,21.609508514404297,20.447275,SELL,0,1172.6793024728154
2023-06-27,21.441343307495117,20.419962,HOLD,0,1172.6793024728154
2023-06-28,21.644540786743164,20.419006,HOLD,0,1172.6793024728154
2023-06-29,21.74264144897461,20.419832,HOLD,0,1172.6793024728154
2023-06-30,20.69159507751465,20.435122,BUY,1,1172.6793024728154
2023-07-03,21.076976776123047,20.379536,HOLD,1,1194.520496436687
2023-07-04,21.126026153564453,20.289028,HOLD,1,1197.3003299637414
2023-07-05,21.097999572753906,20.243877,HOLD,1,1195.711946317508
2023-07-06,20.775676727294922,20.214098,HOLD,1,1177.4445615089467
2023-07-07,20.670568466186523,20.141588,HOLD,1,1171.487636397133
2023-07-10,20.705608367919922,20.099474,HOLD,1,1173.4734942959321
2023-07-11,20.425329208374023,20.022608,SELL,0,1157.5889011515824
2023-07-12,20.439342498779297,19.967299,HOLD,0,1157.5889011515824
2023-07-13,20.76166343688965,19.941235,HOLD,0,1157.5889011515824
2023-07-14,20.355257034301758,19.92341,HOLD,0,1157.5889011515824
2023-07-17,20.313217163085938,19.904266,HOLD,0,1157.5889011515824
2023-07-18,20.20110511779785,19.796417,HOLD,0,1157.5889011515824
2023-07-19,20.39029312133789,19.766779,BUY,1,1157.5889011515824
2023-07-20,20.41131019592285,19.747698,HOLD,1,1158.782073418869
2023-07-21,20.79669952392578,19.770336,HOLD,1,1180.661229645986
2023-07-24,21.23112678527832,19.831858,HOLD,1,1205.3243462136
2023-07-25,21.72161865234375,19.949867,SELL,0,1233.170338325694
2023-07-26,21.72161865234375,20.100372,BUY,1,1233.170338325694
2023-07-27,20.593494415283203,20.231998,SELL,0,1169.1249571156127
2023-07-28,20.852754592895508,20.248957,BUY,1,1169.1249571156127
2023-07-31,21.798696517944336,20.175592,HOLD,1,1222.1598838745626
2023-08-01,21.441343307495117,20.232105,HOLD,1,1202.1246144342408
2023-08-02,21.392290115356445,20.275143,HOLD,1,1199.3744112944098
2023-08-03,21.66556167602539,20.266212,HOLD,1,1214.695581465225
2023-08-04,21.02092170715332,20.318678,HOLD,1,1178.553369528422
2023-08-07,21.154054641723633,20.311249,HOLD,1,1186.0175650008619
2023-08-08,21.175073623657227,20.264683,HOLD,1,1187.1960096155651
2023-08-09,21.343242645263672,20.217823,HOLD,1,1196.6245289652725
2023-08-10,21.46236228942871,20.223747,HOLD,1,1203.303059048944
2023-08-11,21.413312911987305,20.241426,HOLD,1,1200.5530697829088
2023-08-14,21.46936798095703,20.269073,HOLD,1,1203.6958382748794
2023-08-15,21.623519897460938,20.279055,HOLD,1,1212.3384783620224
2023-08-16,22.09999656677246,20.391108,SELL,0,1239.052491759812
2023-08-17,22.029926300048828,20.454123,BUY,1,1239.052491759812
2023-08-18,22.085981369018555,20.523346,HOLD,1,1242.2052564098942
2023-08-21,21.931825637817383,20.542456,HOLD,1,1233.5349122488497
2023-08-22,22.265928268432617,20.557575,HOLD,1,1252.3262005776899
2023-08-23,23.451602935791016,20.573858,SELL,0,1319.0133574477359
2023-08-24,23.415231704711914,20.686367,BUY,1,1319.0133574477359
2023-08-25,23.255199432373047,20.808027,SELL,0,1309.9985115773359
2023-08-28,23.517070770263672,20.882011,HOLD,0,1309.9985115773359
2023-08-29,23.567989349365234,20.925158,HOLD,0,1309.9985115773359
2023-08-30,23.728015899658203,20.960878,HOLD,0,1309.9985115773359
