Data,Preço_Real,Preço_Previsto,Erro_Absoluto,Erro_Percentual,Sinal,Posição,Capital_Acumulado
2023-03-16,16.400115966796875,16.955486,0.5553703308105469,3.3863805105703584,HOLD,1,1044.3703970209838
2023-03-17,16.119218826293945,16.884985,0.7657661437988281,4.750640536932828,HOLD,1,1044.3703970209838
2023-03-20,16.028467178344727,16.83291,0.804443359375,5.018841480125086,SELL,0,1044.3703970209838
2023-03-21,16.218612670898438,16.761301,0.5426883697509766,3.346083791277285,HOLD,0,1044.3703970209838
2023-03-22,16.257505416870117,16.688416,0.4309101104736328,2.6505303207617894,BUY,1,1044.3703970209838
2023-03-23,16.080324172973633,16.627802,0.5474777221679688,3.4046435648860873,HOLD,1,1032.9884019800454
2023-03-24,16.244543075561523,16.573446,0.3289031982421875,2.0246995973496675,HOLD,1,1043.537705584527
2023-03-27,16.25318717956543,16.542925,0.2897377014160156,1.7826516006675466,HOLD,1,1044.0929965777616
2023-03-28,16.365543365478516,16.539993,0.17444992065429688,1.0659586226894342,HOLD,1,1051.310676749533
2023-03-29,16.55569076538086,16.540956,0.014734268188476562,0.088998208515026,HOLD,1,1063.5256082803232
2023-03-30,16.858196258544922,16.569262,0.28893470764160156,1.713912349876394,SELL,0,1082.9583425095825
2023-03-31,16.901411056518555,16.630037,0.2713737487792969,1.6056277660594094,HOLD,0,1082.9583425095825
2023-04-03,16.702625274658203,16.706888,0.0042629241943359375,0.02552247999482927,HOLD,0,1082.9583425095825
2023-04-04,16.97920036315918,16.777994,0.20120620727539062,1.185015801521255,HOLD,0,1082.9583425095825
2023-04-05,16.918697357177734,16.85257,0.06612777709960938,0.39085619716198045,HOLD,0,1082.9583425095825
2023-04-06,16.862518310546875,16.927961,0.06544303894042969,0.38809765976353316,HOLD,0,1082.9583425095825
2023-04-10,16.871164321899414,16.996544,0.1253795623779297,0.7431589188849417,BUY,1,1082.9583425095825
2023-04-11,17.26009750366211,17.065517,0.194580078125,1.127340549980761,HOLD,1,1107.9239243646518
2023-04-12,18.46147918701172,17.136278,1.3252010345458984,7.178195317514008,SELL,0,1185.0404938970141
2023-04-13,18.452831268310547,17.263115,1.1897163391113281,6.447337656820469,BUY,1,1185.0404938970141
2023-04-14,18.76830291748047,17.406288,1.3620147705078125,7.256994819916593,SELL,0,1205.300077562359
2023-04-17,18.811513900756836,17.523327,1.288187026977539,6.847864737381461,BUY,1,1205.300077562359
2023-04-18,18.846092224121094,17.638937,1.2071552276611328,6.405334396677185,SELL,0,1207.5155959971216
2023-04-19,18.625696182250977,17.741928,0.8837680816650391,4.7448861670320275,HOLD,0,1207.5155959971216
2023-04-20,18.802875518798828,17.82611,0.9767646789550781,5.1947622478196145,HOLD,0,1207.5155959971216
2023-04-24,18.763980865478516,17.890045,0.8739356994628906,4.657517537074102,HOLD,0,1207.5155959971216
2023-04-25,18.59111976623535,17.952868,0.6382522583007812,3.4331028271893356,BUY,1,1207.5155959971216
2023-04-26,18.43986701965332,17.99836,0.44150733947753906,2.39430869543136,HOLD,1,1197.69154813278
2023-04-27,18.46147918701172,18.035978,0.42550086975097656,2.3048037778594197,HOLD,1,1199.0952844045437
2023-04-28,18.521974563598633,18.049677,0.47229766845703125,2.549931525039675,SELL,0,1203.0245318965149
2023-05-02,18.081178665161133,18.048492,0.03268623352050781,0.18077490481020322,BUY,1,1203.0245318965149
2023-05-03,18.02500343322754,18.038649,0.013645172119140625,0.07570135656111404,HOLD,1,1199.2869336263698
2023-05-04,18.22811508178711,18.016222,0.21189308166503906,1.1624519634328794,HOLD,1,1212.800892005749
2023-05-05,18.69051742553711,17.994877,0.6956405639648438,3.7218903475319554,HOLD,1,1243.5666608441234
2023-05-08,18.617048263549805,17.985968,0.6310806274414062,3.3897995993113197,HOLD,1,1238.6784173371386
2023-05-09,18.560869216918945,17.996794,0.5640754699707031,3.0390574028533464,HOLD,1,1234.9405652575226
