Data,Preço_Real,Preço_Previsto,Erro_Absoluto,Erro_Percentual,Sinal,Posição,Capital_Acumulado
2023-06-05,35.321537017822266,37.788998,2.4674606323242188,6.985711383621858,HOLD,1,859.0764784297227
2023-06-06,36.229549407958984,38.122997,1.8934478759765625,5.226252898305729,HOLD,1,859.0764784297227
2023-06-07,35.23073959350586,38.26389,3.0331497192382812,8.609384174828357,HOLD,1,859.0764784297227
2023-06-09,36.04794692993164,38.24545,2.1975021362304688,6.09605351589613,HOLD,1,859.0764784297227
2023-06-12,35.95714569091797,38.302563,2.345417022705078,6.522812024252198,HOLD,1,859.0764784297227
2023-06-13,34.14112854003905,38.257275,4.116146087646499,12.056268388490098,HOLD,1,859.0764784297227
2023-06-14,34.59513473510742,38.009983,3.4148483276367188,9.870891828530164,HOLD,1,859.0764784297227
2023-06-15,34.05032730102539,37.84212,3.7917938232421875,11.135851323015041,HOLD,1,859.0764784297227
2023-06-16,33.68712615966797,37.649723,3.962596893310547,11.762941351924464,HOLD,1,859.0764784297227
2023-06-19,33.86872863769531,37.474277,3.605548858642578,10.645657524415205,HOLD,1,859.0764784297227
2023-06-20,33.41472244262695,37.488216,4.073493957519531,12.190716126742386,HOLD,1,859.0764784297227
2023-06-21,34.14112854003905,37.30881,3.1676826477050923,9.278201345893383,HOLD,1,859.0764784297227
2023-06-22,32.41591262817383,37.214138,4.798225402832031,14.802067916057135,SELL,0,859.0764784297227
2023-06-23,32.506710052490234,36.748394,4.2416839599609375,13.048641197807084,BUY,1,859.0764784297227
2023-06-26,30.872297286987305,36.692257,5.81995964050293,18.85172193828299,SELL,0,815.8827636360203
2023-06-27,30.69069480895996,36.458538,5.767843246459961,18.793459328187232,HOLD,0,815.8827636360203
2023-06-28,30.418291091918945,36.03243,5.614137649536133,18.45645316685002,HOLD,0,815.8827636360203
2023-06-29,31.32630157470703,35.72394,4.397640228271484,14.03817242129264,HOLD,0,815.8827636360203
2023-06-30,30.59989356994629,35.51279,4.912897109985352,16.055275155631776,HOLD,0,815.8827636360203
2023-07-03,31.23550033569336,35.275723,4.04022216796875,12.934712505155286,HOLD,0,815.8827636360203
2023-07-04,30.59989356994629,35.19299,4.593095779418945,15.010169133169986,HOLD,0,815.8827636360203
2023-07-05,30.963098526000977,35.151196,4.18809700012207,13.526091378113062,BUY,1,815.8827636360203
2023-07-06,28.602275848388672,34.87991,6.2776336669921875,21.948021549990898,SELL,0,753.674695892172
2023-07-07,28.874679565429688,34.598186,5.723506927490234,19.821888982424323,HOLD,0,753.674695892172
2023-07-10,27.694265365600586,34.55015,6.855886459350586,24.75561770223511,BUY,1,753.674695892172
2023-07-11,27.785066604614258,34.467762,6.682695388793945,24.051392368028917,SELL,0,756.1457705098533
2023-07-12,27.05866050720215,34.373486,7.314825057983398,27.03321199523689,BUY,1,756.1457705098533
2023-07-13,27.421863555908203,34.32275,6.900886535644531,25.16563661537764,SELL,0,766.2953656475087
2023-07-14,26.786256790161133,34.327374,7.541116714477539,28.152932205322056,HOLD,0,766.2953656475087
2023-07-17,26.877058029174805,34.390263,7.513204574584961,27.95396939065818,HOLD,0,766.2953656475087
2023-07-18,26.877058029174805,34.524548,7.647489547729492,28.453596146677256,HOLD,0,766.2953656475087
2023-07-19,26.695457458496094,34.660053,7.964595794677734,29.83502270774132,HOLD,0,766.2953656475087
2023-07-20,26.33225440979004,34.640835,8.30858039855957,31.552863910772988,HOLD,0,766.2953656475087
2023-07-21,27.421863555908203,34.614307,7.19244384765625,26.228866003188156,BUY,1,766.2953656475087
2023-07-24,27.331064224243164,34.518444,7.187379837036133,26.297475202816262,HOLD,1,763.7580068382887
2023-07-25,27.87586784362793,34.467297,6.591428756713867,23.64564502059291,HOLD,1,778.9823728946426
2023-07-26,28.057470321655273,34.32191,6.264440536499023,22.327175132620606,HOLD,1,784.0571971135995
2023-07-27,28.783878326416016,34.45724,5.673362731933594,19.710209540202726,HOLD,1,804.356440689169
2023-07-28,28.783878326416016,34.486286,5.7024078369140625,19.811117085221817,HOLD,1,804.356440689169
2023-07-31,30.418291091918945,34.698437,4.280145645141602,14.070960239704867,SELL,0,850.029592158489
2023-08-01,31.144699096679688,34.888683,3.7439842224121094,12.021256685736459,BUY,1,850.029592158489
2023-08-02,30.236690521240234,35.268574,5.031883239746094,16.64164679732846,HOLD,1,825.2473922514912
2023-08-03,28.693077087402344,35.45515,6.762073516845703,23.566916494343445,SELL,0,783.1176836438563
2023-08-04,27.785066604614258,35.451893,7.666826248168945,27.593334064190145,BUY,1,783.1176836438563
2023-08-07,27.331064224243164,35.37933,8.04826545715332,29.44731822778551,HOLD,1,770.3216987522467
2023-08-08,27.14946174621582,35.27676,8.127298355102539,29.935394046017684,HOLD,1,765.2032617889486
2023-08-09,26.967859268188477,35.03606,8.068201065063477,29.917840288423626,HOLD,1,760.0848248256505
2023-08-10,25.878250122070312,34.743855,8.865604400634766,34.25890220094024,SELL,0,729.3743643208155
2023-08-11,26.150651931762695,34.334698,8.184045791625977,31.29576200616857,BUY,1,729.3743643208155
2023-08-14,25.78744888305664,34.0937,8.306251525878906,32.21044300871668,SELL,0,719.2441773770782
2023-08-15,25.15184211730957,33.817593,8.665750503540039,34.453740855729386,BUY,1,719.2441773770782
2023-08-16,26.967859268188477,33.11691,6.149049758911133,22.801401096618022,SELL,0,771.1751554618867
2023-08-17,25.605846405029297,32.689518,7.083671569824219,27.66427423556247,HOLD,0,771.1751554618867
2023-08-18,27.240262985229492,32.52628,5.286016464233398,19.4051594402728,BUY,1,771.1751554618867
2023-08-21,27.694265365600586,32.385036,4.690771102905273,16.937698259841703,HOLD,1,784.0280180224497
2023-08-22,27.603466033935533,32.439342,4.835876464843764,17.51909147531896,HOLD,1,781.4574779087001
2023-08-23,27.785066604614258,32.522923,4.737855911254883,17.0518069244724,HOLD,1,786.5986121334709
2023-08-24,27.421863555908203,32.732174,5.310310363769531,19.365242456781875,HOLD,1,776.3162896866576
2023-08-25,26.51385498046875,32.83814,6.324283599853516,23.852750211209404,HOLD,1,750.6104565709885
2023-08-28,26.60465431213379,32.876064,6.27140998840332,23.572604683471006,HOLD,1,753.1809966847381
2023-08-29,26.60465431213379,32.98135,6.37669563293457,23.968346132677627,HOLD,1,753.1809966847381
2023-08-30,26.51385498046875,33.344463,6.830608367919922,25.76241128629406,HOLD,1,750.6104565709885
