Data,Preço_Real,Preço_Previsto,Erro_Absoluto,Erro_Percentual
2019-11-08,8.71377944946289,8.69765384206903,0.016125607393860264,0.18505870486375728
2019-11-11,8.838591575622559,8.721356208674763,0.11723536694779568,1.3264032617044876
2019-11-12,8.771659851074219,8.740449282806821,0.03121056826739732,0.35581142904868945
2019-11-13,8.736591339111328,8.74977634221193,-0.013185003100602444,-0.1509170177340995
2019-11-14,8.56127643585205,8.749179383901776,-0.18790294804972518,-2.1948006171468095
2019-11-18,8.496994018554688,8.737087272201165,-0.24009325364647793,-2.8256257815668917
2019-11-19,8.409337043762207,8.714275198371752,-0.30493815460954465,-3.626185429631919
2019-11-21,8.721982955932617,8.68546494045836,0.03651801547425748,0.4186893698229282
2019-11-22,8.759966850280762,8.663874861042984,0.0960919892377774,1.0969446674869276
2019-11-25,8.686919212341309,8.641547434348809,0.04537177799250003,0.5222999878718957
2019-11-26,8.529134750366211,8.607580628578376,-0.07844587821216464,-0.9197401671816294
2019-11-27,8.570043563842773,8.584503472472761,-0.014459908629987694,-0.1687261975072613
2019-11-28,8.628483772277832,8.559275836401468,0.06920793587636354,0.8020868753177633
2019-11-29,8.517446517944336,8.535707057311242,-0.018260539366906414,-0.21438983301433806
2019-12-02,8.494072914123535,8.513157101022045,-0.019084186898510325,-0.22467651374616832
2019-12-03,8.467775344848633,8.497057015063774,-0.029281670215141276,-0.34580121723416724
2019-12-04,8.666468620300293,8.48094681412391,0.18552180617638214,2.1406851429868077
2019-12-05,8.780423164367676,8.474371727296727,0.3060514370709484,3.4856114715854787
2019-12-06,8.868081092834473,8.456774798459094,0.4113062943753789,4.6380529233964705
2019-12-09,8.827173233032227,8.44788651997959,0.37928671305263606,4.29680831042609
2019-12-10,8.894378662109375,8.449491837316714,0.4448868247926612,5.001887615690432
2019-12-11,8.882689476013184,8.460492577382809,0.422196898630375,4.753030034095818
2019-12-12,9.049240112304688,8.476818157672085,0.5724219546326026,6.325635606179274
2019-12-13,8.759966850280762,8.49476492535581,0.265201924924952,3.027430690750298
2019-12-16,8.593417167663574,8.520101907866035,0.07331525979753906,0.8531560654755508
2019-12-17,8.721982955932617,8.543444320644085,0.17853863528853253,2.0469959204299073
2019-12-18,8.92359733581543,8.565002834341044,0.35859450147438565,4.018497114780646
2019-12-19,8.944049835205078,8.574976554983095,0.3690732802219827,4.126467171160616
2019-12-20,8.84178352355957,8.580453991911327,0.2613295316482436,2.955620107096178
2019-12-23,8.911909103393555,8.581034731371687,0.3308743720218672,3.7127215749527114
2019-12-26,9.031709671020508,8.58521343954277,0.4464962314777381,4.943651287976883
2019-12-27,9.041172981262207,8.58826275770025,0.45291022356195754,5.009418849751156
2019-12-30,8.940452575683594,8.59052659521825,0.3499259804653434,3.9139627161277994
